participants,item,genre_grammatical,score_miserky,description,stereotype,numero_item,question,score,RT,genre_gram_le
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,fleuriste,le,0.81,feminin_le,feminin,16,1.,NA,NA,ale
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,chimiste,le,0.3,masculin_le,masculin,24,1.,NA,NA,ale
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,journaliste,la,0.46,neutre_la,neutre,2,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,bassiste,la,0.29,masculin_la,masculin,9,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,modèle,la,0.65,feminin_la,feminin,25,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,pédiatre,la,0.51,neutre_la,neutre,32,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,croque-mort,la,0.23,masculin_la,masculin,27,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,babysitter,la,0.9,feminin_la,feminin,31,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,guide touristique,la,0.44,neutre_la,neutre,14,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,clown,la,0.18,masculin_la,masculin,21,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,flûtiste,la,0.63,feminin_la,feminin,7,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,violoniste,la,0.56,neutre_la,neutre,8,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,diplomate,la,0.29,masculin_la,masculin,3,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,mannequin,la,0.68,feminin_la,feminin,19,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,physiothérapeute,la,0.51,neutre_la,neutre,26,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,bagagiste,la,0.19,masculin_la,masculin,15,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,secrétaire,la,0.82,feminin_la,feminin,1,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,photographe,la,0.45,neutre_la,neutre,20,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,pilote,la,0.24,masculin_la,masculin,33,1.,NA,NA,la
1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f,manucure,la,0.9,feminin_la,feminin,13,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,photographe,le,0.45,neutre_le,neutre,21,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,babysitter,le,0.9,feminin_le,feminin,32,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,bagagiste,le,0.19,masculin_le,masculin,13,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,physiothérapeute,le,0.51,neutre_le,neutre,27,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,manucure,le,0.9,feminin_le,feminin,14,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,diplomate,le,0.29,masculin_le,masculin,1,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,journaliste,le,0.46,neutre_le,neutre,3,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,modèle,le,0.65,feminin_le,feminin,26,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,pilote,le,0.24,masculin_le,masculin,31,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,guide touristique,le,0.44,neutre_le,neutre,15,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,secrétaire,le,0.82,feminin_le,feminin,2,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,clown,le,0.18,masculin_le,masculin,19,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,pédiatre,le,0.51,neutre_le,neutre,33,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,mannequin,le,0.68,feminin_le,feminin,20,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,bassiste,le,0.29,masculin_le,masculin,7,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,violoniste,le,0.56,neutre_le,neutre,9,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,flûtiste,le,0.63,feminin_le,feminin,8,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,croque-mort,le,0.23,masculin_le,masculin,25,1.,NA,NA,ale
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,chimiste,la,0.3,masculin_la,masculin,22,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,réceptionniste,la,0.74,feminin_la,feminin,5,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,sténographe,la,0.5,neutre_la,neutre,30,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,paysagiste,la,0.28,masculin_la,masculin,16,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,logopédiste,la,0.66,feminin_la,feminin,23,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,zoologiste,la,0.48,neutre_la,neutre,18,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,taxidermiste,la,0.3,masculin_la,masculin,28,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,fleuriste,la,0.81,feminin_la,feminin,17,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,gynécologue,la,0.55,neutre_la,neutre,12,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,ministre,la,0.25,masculin_la,masculin,4,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,nutritionniste,la,0.74,feminin_la,feminin,11,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,graphiste,la,0.43,neutre_la,neutre,6,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,neurologue,la,0.32,masculin_la,masculin,10,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,dactylo,la,0.65,feminin_la,feminin,29,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,biologiste,la,0.48,neutre_la,neutre,24,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,métallurgiste,la,0.21,masculin_la,masculin,34,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,bibliothécaire,la,0.67,feminin_la,feminin,35,1.,NA,NA,la
1542058098 47f711ec5c6afdc932fe7b24148bc5d2,vétérinaire,la,0.49,neutre_la,neutre,36,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,métallurgiste,le,0.21,masculin_le,masculin,36,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,nutritionniste,le,0.74,feminin_le,feminin,10,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,sténographe,le,0.5,neutre_le,neutre,29,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,neurologue,le,0.32,masculin_le,masculin,12,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,dactylo,le,0.65,feminin_le,feminin,28,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,biologiste,le,0.48,neutre_le,neutre,23,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,ministre,le,0.25,masculin_le,masculin,6,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,réceptionniste,le,0.74,feminin_le,feminin,4,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,gynécologue,le,0.55,neutre_le,neutre,11,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,taxidermiste,le,0.3,masculin_le,masculin,30,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,bibliothécaire,le,0.67,feminin_le,feminin,34,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,zoologiste,le,0.48,neutre_le,neutre,17,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,chimiste,le,0.3,masculin_le,masculin,24,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,fleuriste,le,0.81,feminin_le,feminin,16,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,graphiste,le,0.43,neutre_le,neutre,5,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,paysagiste,le,0.28,masculin_le,masculin,18,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,logopédiste,le,0.66,feminin_le,feminin,22,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,vétérinaire,le,0.49,neutre_le,neutre,35,1.,NA,NA,ale
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,bagagiste,la,0.19,masculin_la,masculin,15,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,flûtiste,la,0.63,feminin_la,feminin,7,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,journaliste,la,0.46,neutre_la,neutre,2,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,croque-mort,la,0.23,masculin_la,masculin,27,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,secrétaire,la,0.82,feminin_la,feminin,1,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,guide touristique,la,0.44,neutre_la,neutre,14,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,bassiste,la,0.29,masculin_la,masculin,9,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,manucure,la,0.9,feminin_la,feminin,13,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,photographe,la,0.45,neutre_la,neutre,20,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,pilote,la,0.24,masculin_la,masculin,33,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,mannequin,la,0.68,feminin_la,feminin,19,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,pédiatre,la,0.51,neutre_la,neutre,32,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,clown,la,0.18,masculin_la,masculin,21,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,babysitter,la,0.9,feminin_la,feminin,31,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,physiothérapeute,la,0.51,neutre_la,neutre,26,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,diplomate,la,0.29,masculin_la,masculin,3,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,modèle,la,0.65,feminin_la,feminin,25,1.,NA,NA,la
1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902,violoniste,la,0.56,neutre_la,neutre,8,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,paysagiste,le,0.28,masculin_le,masculin,18,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,fleuriste,le,0.81,feminin_le,feminin,16,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,zoologiste,le,0.48,neutre_le,neutre,17,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,chimiste,le,0.3,masculin_le,masculin,24,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,logopédiste,le,0.66,feminin_le,feminin,22,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,vétérinaire,le,0.49,neutre_le,neutre,35,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,taxidermiste,le,0.3,masculin_le,masculin,30,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,dactylo,le,0.65,feminin_le,feminin,28,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,gynécologue,le,0.55,neutre_le,neutre,11,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,ministre,le,0.25,masculin_le,masculin,6,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,nutritionniste,le,0.74,feminin_le,feminin,10,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,sténographe,le,0.5,neutre_le,neutre,29,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,neurologue,le,0.32,masculin_le,masculin,12,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,bibliothécaire,le,0.67,feminin_le,feminin,34,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,biologiste,le,0.48,neutre_le,neutre,23,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,métallurgiste,le,0.21,masculin_le,masculin,36,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,réceptionniste,le,0.74,feminin_le,feminin,4,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,graphiste,le,0.43,neutre_le,neutre,5,1.,NA,NA,ale
1542063157 0f2fa5fa8f653b45a9096a9890873e53,modèle,la,0.65,feminin_la,feminin,25,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,diplomate,la,0.29,masculin_la,masculin,3,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,pédiatre,la,0.51,neutre_la,neutre,32,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,mannequin,la,0.68,feminin_la,feminin,19,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,croque-mort,la,0.23,masculin_la,masculin,27,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,violoniste,la,0.56,neutre_la,neutre,8,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,flûtiste,la,0.63,feminin_la,feminin,7,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,pilote,la,0.24,masculin_la,masculin,33,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,journaliste,la,0.46,neutre_la,neutre,2,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,babysitter,la,0.9,feminin_la,feminin,31,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,bagagiste,la,0.19,masculin_la,masculin,15,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,photographe,la,0.45,neutre_la,neutre,20,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,secrétaire,la,0.82,feminin_la,feminin,1,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,bassiste,la,0.29,masculin_la,masculin,9,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,physiothérapeute,la,0.51,neutre_la,neutre,26,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,manucure,la,0.9,feminin_la,feminin,13,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,clown,la,0.18,masculin_la,masculin,21,1.,NA,NA,la
1542063157 0f2fa5fa8f653b45a9096a9890873e53,guide touristique,la,0.44,neutre_la,neutre,14,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,dactylo,le,0.65,feminin_le,feminin,30,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,biologiste,le,0.48,neutre_le,neutre,22,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,taxidermiste,le,0.3,masculin_le,masculin,29,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,bibliothécaire,le,0.67,feminin_le,feminin,36,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,gynécologue,le,0.55,neutre_le,neutre,10,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,ministre,le,0.25,masculin_le,masculin,5,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,nutritionniste,le,0.74,feminin_le,feminin,12,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,graphiste,le,0.43,neutre_le,neutre,4,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,chimiste,le,0.3,masculin_le,masculin,23,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,réceptionniste,le,0.74,feminin_le,feminin,6,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,zoologiste,le,0.48,neutre_le,neutre,16,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,paysagiste,le,0.28,masculin_le,masculin,17,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,logopédiste,le,0.66,feminin_le,feminin,24,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,sténographe,le,0.5,neutre_le,neutre,28,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,métallurgiste,le,0.21,masculin_le,masculin,35,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,fleuriste,le,0.81,feminin_le,feminin,18,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,vétérinaire,le,0.49,neutre_le,neutre,34,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,neurologue,le,0.32,masculin_le,masculin,11,1.,NA,NA,ale
1542091396 cd877c042963dfd4d667eed85173f523,croque-mort,la,0.23,masculin_la,masculin,26,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,modèle,la,0.65,feminin_la,feminin,27,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,photographe,la,0.45,neutre_la,neutre,19,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,bagagiste,la,0.19,masculin_la,masculin,14,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,babysitter,la,0.9,feminin_la,feminin,33,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,guide touristique,la,0.44,neutre_la,neutre,13,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,bassiste,la,0.29,masculin_la,masculin,8,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,flûtiste,la,0.63,feminin_la,feminin,9,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,violoniste,la,0.56,neutre_la,neutre,7,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,pilote,la,0.24,masculin_la,masculin,32,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,secrétaire,la,0.82,feminin_la,feminin,3,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,journaliste,la,0.46,neutre_la,neutre,1,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,clown,la,0.18,masculin_la,masculin,20,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,mannequin,la,0.68,feminin_la,feminin,21,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,pédiatre,la,0.51,neutre_la,neutre,31,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,diplomate,la,0.29,masculin_la,masculin,2,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,manucure,la,0.9,feminin_la,feminin,15,1.,NA,NA,la
1542091396 cd877c042963dfd4d667eed85173f523,physiothérapeute,la,0.51,neutre_la,neutre,25,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,mannequin,le,0.68,feminin_le,feminin,20,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,pédiatre,le,0.51,neutre_le,neutre,33,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,croque-mort,le,0.23,masculin_le,masculin,25,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,babysitter,le,0.9,feminin_le,feminin,32,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,photographe,le,0.45,neutre_le,neutre,21,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,diplomate,le,0.29,masculin_le,masculin,1,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,flûtiste,le,0.63,feminin_le,feminin,8,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,guide touristique,le,0.44,neutre_le,neutre,15,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,bagagiste,le,0.19,masculin_le,masculin,13,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,secrétaire,le,0.82,feminin_le,feminin,2,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,journaliste,le,0.46,neutre_le,neutre,3,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,pilote,le,0.24,masculin_le,masculin,31,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,manucure,le,0.9,feminin_le,feminin,14,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,violoniste,le,0.56,neutre_le,neutre,9,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,clown,le,0.18,masculin_le,masculin,19,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,modèle,le,0.65,feminin_le,feminin,26,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,physiothérapeute,le,0.51,neutre_le,neutre,27,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,bassiste,le,0.29,masculin_le,masculin,7,1.,NA,NA,ale
1542103158 d469f51481f34758f448950f600907ba,bibliothécaire,la,0.67,feminin_la,feminin,35,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,biologiste,la,0.48,neutre_la,neutre,24,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,ministre,la,0.25,masculin_la,masculin,4,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,logopédiste,la,0.66,feminin_la,feminin,23,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,vétérinaire,la,0.49,neutre_la,neutre,36,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,neurologue,la,0.32,masculin_la,masculin,10,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,réceptionniste,la,0.74,feminin_la,feminin,5,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,graphiste,la,0.43,neutre_la,neutre,6,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,paysagiste,la,0.28,masculin_la,masculin,16,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,nutritionniste,la,0.74,feminin_la,feminin,11,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,gynécologue,la,0.55,neutre_la,neutre,12,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,métallurgiste,la,0.21,masculin_la,masculin,34,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,fleuriste,la,0.81,feminin_la,feminin,17,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,sténographe,la,0.5,neutre_la,neutre,30,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,taxidermiste,la,0.3,masculin_la,masculin,28,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,dactylo,la,0.65,feminin_la,feminin,29,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,zoologiste,la,0.48,neutre_la,neutre,18,1.,NA,NA,la
1542103158 d469f51481f34758f448950f600907ba,chimiste,la,0.3,masculin_la,masculin,22,1.,NA,NA,la
1542114597 1dacbe477a007182505383728eb58d3a,neurologue,le,0.32,masculin_le,masculin,10,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,graphiste,le,0.43,neutre_le,neutre,6,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,logopédiste,le,0.66,feminin_le,feminin,23,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,taxidermiste,le,0.3,masculin_le,masculin,28,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,zoologiste,le,0.48,neutre_le,neutre,18,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,dactylo,le,0.65,feminin_le,feminin,29,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,métallurgiste,le,0.21,masculin_le,masculin,34,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,sténographe,le,0.5,neutre_le,neutre,30,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,fleuriste,le,0.81,feminin_le,feminin,17,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,paysagiste,le,0.28,masculin_le,masculin,16,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,biologiste,le,0.48,neutre_le,neutre,24,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,nutritionniste,le,0.74,feminin_le,feminin,11,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,ministre,le,0.25,masculin_le,masculin,4,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,gynécologue,le,0.55,neutre_le,neutre,12,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,réceptionniste,le,0.74,feminin_le,feminin,5,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,chimiste,le,0.3,masculin_le,masculin,22,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,vétérinaire,le,0.49,neutre_le,neutre,36,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,bibliothécaire,le,0.67,feminin_le,feminin,35,1.,NA,NA,ale
1542114597 1dacbe477a007182505383728eb58d3a,modèle,la,0.65,feminin_la,feminin,26,1.,NA,NA,la
1542114597 1dacbe477a007182505383728eb58d3a,journaliste,la,0.46,neutre_la,neutre,3,1.,NA,NA,la
1542114597 1dacbe477a007182505383728eb58d3a,pilote,la,0.24,masculin_la,masculin,31,1.,NA,NA,la
1542114597 1dacbe477a007182505383728eb58d3a,babysitter,la,0.9,feminin_la,feminin,32,1.,NA,NA,la
1542114597 1dacbe477a007182505383728eb58d3a,physiothérapeute,la,0.51,neutre_la,neutre,27,1.,NA,NA,la
1542114597 1dacbe477a007182505383728eb58d3a,clown,la,0.18,masculin_la,masculin,19,1.,NA,NA,la
1542114597 1dacbe477a007182505383728eb58d3a,flûtiste,la,0.63,feminin_la,feminin,8,1.,NA,NA,la
